CLIENTNUM,Income_Category_Id,Education_Level_Id,Card_Category_Id,Marital_Status_Id,Attrition_Flag,Customer_Age,Months_on_book,Avg_Utilization_Ratio,Total_Ct_Chng_Q4_Q1,Total_Trans_Ct,Total_Trans_Amt,Total_Amt_Chng_Q4_Q1,Avg_Open_To_Buy,Total_Revolving_Bal,Credit_Limit,Contacts_Count_12_mon,Months_Inactive_12_mon,Total_Relationship_Count
720362058,2,0,1,0,1,57.0,49,0.0,0.7040000000000001,46,1937,0.52,32182.0,0,32182.0,3,3,4
720363258,0,3,0,1,0,43.0,29,0.59,0.705,75,4007,0.82,1138.0,1640,2778.0,3,3,3
720364158,0,3,0,1,0,55.0,36,0.159,0.7290000000000001,83,4314,0.722,6618.0,1251,7869.0,3,3,4
720370533,2,0,0,1,1,55.0,44,0.0,0.5,15,804,0.737,2323.0,0,2323.0,2,2,3
720371733,0,3,0,1,0,58.0,47,0.35200000000000004,0.345,39,1395,0.435,1446.0,786,2232.0,2,3,5
720372483,0,1,0,1,0,60.0,36,0.545,0.79,111,14624,0.565,1885.0,2262,4147.0,3,1,1
720374808,0,3,0,1,0,41.0,34,0.6729999999999999,0.66,78,4641,0.769,936.0,1928,2864.0,3,3,6
720376008,0,3,0,1,0,53.0,40,0.23,0.7929999999999999,52,2043,0.669,4753.0,1421,6174.0,4,2,6
720377433,0,3,0,1,0,38.0,36,0.925,0.721,74,4593,0.978,179.0,2217,2396.0,4,2,4
720379533,4,3,0,1,1,47.0,36,0.0,0.233,37,2066,0.809,3952.0,0,3952.0,4,3,1
720384633,1,0,0,0,0,48.0,36,0.0,0.489,70,3403,0.715,3786.0,0,3786.0,2,3,6
720385608,3,2,0,1,0,45.0,31,0.092,0.768,99,14314,0.772,19022.0,1936,20958.0,4,1,2
720389283,0,3,0,1,0,58.0,46,0.586,0.93,83,4999,0.851,1256.0,1779,3035.0,3,3,6
720392433,0,3,0,1,0,55.0,36,0.8809999999999999,0.5670000000000001,47,1869,0.871,340.0,2517,2857.0,2,6,6
720398958,0,0,0,0,0,53.0,43,0.591,0.892,70,4340,0.632,869.0,1257,2126.0,3,2,6
720401658,0,3,0,0,1,53.0,34,0.716,0.407,38,1985,0.609,408.3,1030,1438.3,5,3,5
720403008,0,0,0,1,0,50.0,38,0.0,0.5489999999999999,79,4918,0.383,11486.0,0,11486.0,1,4,4
720406233,0,3,0,1,0,35.0,36,0.33,1.0,46,1770,0.6729999999999999,3717.0,1829,5546.0,4,2,5
720408708,0,0,0,1,0,49.0,36,0.0,0.743,61,4109,0.62,2505.0,0,2505.0,1,4,3
720409608,4,1,0,1,0,45.0,35,0.061,0.696,39,1717,0.621,30472.0,1974,32446.0,3,2,6
720411183,0,1,0,0,0,34.0,22,0.181,0.941,66,3042,1.193,8396.0,1857,10253.0,0,1,6
720412308,3,3,0,1,0,40.0,36,0.068,0.667,75,7635,0.693,32186.0,2330,34516.0,1,1,2
720413658,4,1,0,1,0,44.0,31,0.147,0.792,95,15102,0.805,5271.0,905,6176.0,3,1,2
720414558,0,3,0,1,0,56.0,36,0.468,0.867,84,4827,0.762,1049.0,922,1971.0,1,2,6
720415833,2,1,0,1,0,47.0,32,0.407,0.726,107,14751,0.7809999999999999,2279.0,1563,3842.0,2,5,3
720418383,0,3,0,0,0,45.0,27,0.0,0.818,80,4854,0.752,1877.0,0,1877.0,2,1,4
720419358,0,0,0,0,0,35.0,36,0.7140000000000001,0.821,71,4548,0.6940000000000001,842.0,2100,2942.0,1,2,3
720422358,2,4,2,0,0,42.0,36,0.066,0.552,90,7485,0.767,32240.0,2276,34516.0,2,1,1
720424608,0,3,0,1,0,56.0,36,0.045,1.176,37,1341,0.847,22989.0,1084,24073.0,2,3,6
720425508,3,3,0,0,0,43.0,36,0.097,0.898,93,8689,0.8390000000000001,6500.0,696,7196.0,3,1,1
720426708,2,1,0,0,1,56.0,45,0.0,1.25,27,811,1.038,8512.0,0,8512.0,3,1,2
720427683,4,0,0,0,1,58.0,46,0.0,0.778,48,2171,0.542,16163.0,0,16163.0,4,3,2
720430083,0,1,0,1,0,65.0,36,0.478,0.523,67,3913,0.953,1099.0,1008,2107.0,2,3,3
720431433,0,3,0,1,0,62.0,36,0.722,0.8420000000000001,35,1402,0.7240000000000001,890.0,2308,3198.0,2,2,5
720432858,0,4,0,1,0,40.0,36,0.652,0.75,63,3471,0.5539999999999999,806.0,1510,2316.0,3,1,4
720436008,0,5,0,1,0,54.0,43,0.0,0.588,81,4196,0.631,5267.0,0,5267.0,4,6,4
720437358,1,3,0,0,0,40.0,32,0.912,0.568,69,3596,0.836,223.0,2303,2526.0,2,1,5
720439533,0,0,0,0,0,64.0,36,0.191,0.5870000000000001,73,4951,0.5529999999999999,5754.0,1358,7112.0,3,1,3
720440583,3,3,0,1,0,35.0,36,0.525,0.382,47,1927,0.84,1075.0,1188,2263.0,2,2,6
720443358,2,3,0,1,0,50.0,36,0.156,0.585,84,6950,0.667,6764.0,1250,8014.0,1,3,1
720444408,0,2,0,0,1,35.0,25,0.8029999999999999,0.75,42,2576,0.82,440.0,1791,2231.0,4,2,2
720445533,0,2,0,1,0,60.0,53,0.276,0.75,21,1276,0.913,2424.0,922,3346.0,3,3,4
720446508,0,0,0,0,0,50.0,36,0.603,0.727,57,2681,0.721,684.0,1037,1721.0,2,3,5
720449208,0,2,0,1,0,34.0,16,0.8170000000000001,0.6409999999999999,64,4758,0.82,407.0,1814,2221.0,4,1,6
720450108,1,3,0,1,0,54.0,44,0.0,0.609,37,1585,0.5760000000000001,1438.3,0,1438.3,1,1,5
720452508,0,2,0,1,0,51.0,37,0.0,0.762,74,3848,0.622,11167.0,0,11167.0,1,3,4
720454158,2,3,0,0,0,44.0,30,0.061,0.537,63,2840,0.477,9227.0,600,9827.0,2,2,6
720457608,0,3,0,1,0,41.0,36,0.0,0.75,63,4306,0.637,4632.0,0,4632.0,1,1,4
720458883,2,1,0,1,0,29.0,16,0.201,0.6829999999999999,106,14524,0.8270000000000001,9978.0,2517,12495.0,1,2,3
720460083,0,3,2,0,1,45.0,27,0.0,0.355,42,2198,0.331,34516.0,0,34516.0,3,2,1
720462633,0,0,0,0,0,43.0,29,0.155,0.581,49,1827,0.6809999999999999,3495.0,643,4138.0,3,2,3
720463833,2,0,0,0,0,42.0,36,0.263,0.8540000000000001,76,5022,0.72,4880.0,1738,6618.0,2,1,1
720466383,1,1,0,1,0,59.0,46,0.093,1.3,23,1197,0.921,13410.0,1374,14784.0,2,1,4
720467583,3,1,0,0,0,52.0,46,0.073,0.675,67,3072,0.685,31999.0,2517,34516.0,2,3,3
720470133,0,3,0,0,0,59.0,36,0.411,0.706,87,4576,0.597,2121.0,1483,3604.0,3,3,5
720471108,0,1,1,0,0,34.0,26,0.052000000000000005,0.6829999999999999,106,12595,0.7709999999999999,30388.0,1668,32056.0,2,2,2
720473433,0,3,0,1,0,59.0,36,0.948,0.733,78,4955,0.755,135.0,2486,2621.0,3,1,5
720474408,1,3,0,0,0,52.0,41,0.204,0.7759999999999999,87,8427,0.655,7400.0,1898,9298.0,2,2,1
720475233,0,1,0,1,0,50.0,43,0.482,0.857,26,1474,0.763,1515.0,1412,2927.0,3,2,6
720476733,0,1,0,1,0,47.0,34,0.133,0.5710000000000001,22,1002,0.8190000000000001,5229.0,799,6028.0,2,1,2
720479058,0,4,0,0,0,50.0,39,0.5920000000000001,0.8290000000000001,64,4379,0.983,587.3,851,1438.3,2,2,4
720480183,0,3,0,2,0,45.0,34,0.435,1.162,80,4882,0.585,1024.0,787,1811.0,1,2,1
720482583,0,2,0,1,0,52.0,43,0.207,0.865,69,4598,0.64,8268.0,2163,10431.0,1,3,3
720484908,1,4,0,1,0,65.0,52,0.0,1.25,27,1655,1.423,2155.0,0,2155.0,3,3,5
720486408,0,0,0,0,0,55.0,36,0.526,0.622,73,4436,1.012,682.3,756,1438.3,0,3,3
720487308,2,1,0,1,0,49.0,38,0.0,1.077,54,4184,1.0490000000000002,15898.0,0,15898.0,2,3,3
720491958,0,0,0,0,0,34.0,36,0.0,0.762,74,4302,0.7340000000000001,1438.3,0,1438.3,3,3,4
720494058,0,2,0,1,0,51.0,25,0.0,0.7559999999999999,79,4781,0.578,3042.0,0,3042.0,3,3,4
720496158,2,3,0,0,0,53.0,42,0.087,0.745,82,4031,0.625,12241.0,1168,13409.0,0,2,1
720497958,3,3,0,1,0,29.0,14,0.0,0.519,41,1800,1.025,14853.0,0,14853.0,2,3,5
720503508,0,0,0,2,0,44.0,37,0.221,0.8290000000000001,75,5220,0.5489999999999999,4359.0,1235,5594.0,3,2,1
720504633,2,0,0,1,1,46.0,32,0.0,1.182,24,967,0.733,3254.0,0,3254.0,3,2,6
720507108,0,2,0,1,1,42.0,28,0.0,0.414,41,2339,0.63,1601.0,0,1601.0,2,3,3
720508233,1,3,1,0,1,62.0,42,0.0,0.556,42,1898,0.552,17161.0,0,17161.0,4,4,3
720509433,0,2,0,0,0,51.0,31,0.706,0.944,70,3776,0.507,679.0,1627,2306.0,3,1,2
720510333,1,2,0,1,0,40.0,20,0.662,0.7140000000000001,84,4574,0.743,688.0,1349,2037.0,2,2,6
720511608,0,3,0,1,0,38.0,28,0.05,0.5710000000000001,33,1989,0.777,15250.0,799,16049.0,3,3,5
720512433,2,0,0,0,1,56.0,36,0.15,0.95,78,7625,0.8320000000000001,12938.0,2281,15219.0,3,4,6
720513333,3,1,0,0,0,46.0,39,0.081,0.444,78,4878,0.512,19626.0,1724,21350.0,3,1,2
720515883,0,3,0,1,0,57.0,46,0.0,0.667,115,16469,0.8370000000000001,3638.0,0,3638.0,2,3,4
720518283,2,4,0,0,0,50.0,36,0.597,0.7909999999999999,77,5483,0.604,925.0,1371,2296.0,2,3,1
720519333,0,3,0,0,1,59.0,45,0.693,0.455,48,2594,0.853,836.0,1885,2721.0,3,3,1
720520308,0,3,0,1,1,46.0,28,0.303,0.625,52,2427,0.69,5801.0,2517,8318.0,3,2,4
720521808,3,3,0,0,0,38.0,19,0.059,0.636,36,1484,0.556,24147.0,1515,25662.0,2,3,6
720522633,1,2,1,1,0,44.0,36,0.095,0.631,106,8150,0.855,14666.0,1533,16199.0,2,1,2
720527058,0,3,0,0,0,39.0,24,0.565,0.682,74,4343,0.525,1004.0,1306,2310.0,3,3,4
720529308,2,1,0,0,1,63.0,48,0.0,0.769,46,1805,0.5,1856.0,0,1856.0,1,3,5
720531633,0,3,0,1,1,55.0,36,0.7090000000000001,0.333,36,2665,0.865,1035.0,2517,3552.0,2,2,4
720532908,1,3,0,2,0,36.0,20,0.128,0.7390000000000001,80,2967,1.079,8490.0,1245,9735.0,2,3,4
720535008,3,0,0,0,0,46.0,36,0.104,0.733,104,13764,0.915,9398.0,1094,10492.0,3,2,1
720537633,0,5,0,1,0,44.0,36,0.7020000000000001,0.635,85,4961,0.8420000000000001,908.0,2139,3047.0,1,3,2
720539583,2,3,0,0,0,46.0,31,0.057,0.655,96,14103,0.755,20024.0,1202,21226.0,4,1,4
720540708,0,0,0,1,0,53.0,42,0.5429999999999999,1.083,25,1197,1.06,1266.0,1507,2773.0,4,2,3
720541758,0,2,0,2,0,45.0,39,0.334,0.524,64,3711,0.562,3293.0,1655,4948.0,2,1,5
720547533,0,1,0,1,0,47.0,32,0.0,0.915,90,4346,0.815,11438.0,0,11438.0,1,2,3
720551733,0,5,0,1,1,46.0,26,0.0,0.64,41,2631,0.726,15195.0,0,15195.0,6,3,3
720553158,0,3,0,0,0,39.0,31,0.655,0.8220000000000001,82,5001,0.768,1168.0,2222,3390.0,1,2,5
720555483,3,3,0,0,0,48.0,35,0.0,0.6809999999999999,79,4100,0.631,21374.0,0,21374.0,3,3,3
720557883,0,0,0,0,0,35.0,21,0.261,0.7290000000000001,102,15240,0.619,4509.0,1595,6104.0,1,2,5
720559908,0,0,1,2,0,58.0,46,0.056,0.743,61,4900,0.622,11031.0,653,11684.0,4,1,6
720562008,3,3,1,0,0,34.0,22,0.037000000000000005,0.8059999999999999,65,2759,0.603,33253.0,1263,34516.0,3,3,4
720563058,0,2,0,0,0,56.0,43,0.579,0.667,65,4175,0.547,764.0,1052,1816.0,3,1,6
720563958,0,4,0,1,0,48.0,38,0.0,0.6729999999999999,92,4445,0.887,4025.0,0,4025.0,3,1,6
720565458,2,4,0,0,1,43.0,36,0.0,0.8059999999999999,65,6205,0.4,17306.0,0,17306.0,3,3,2
720568083,2,3,0,2,0,40.0,36,0.0,0.893,53,2428,0.574,8624.0,0,8624.0,4,2,5
720570333,0,2,0,1,0,48.0,36,0.608,0.723,81,4786,0.871,749.0,1163,1912.0,0,3,5
720572508,0,3,0,0,0,38.0,28,0.209,0.917,23,1042,0.977,7775.0,2055,9830.0,3,3,2
720575058,2,3,0,0,0,47.0,36,0.654,0.7659999999999999,83,4259,0.878,896.0,1693,2589.0,1,2,3
720578058,2,3,0,0,0,53.0,42,0.28300000000000003,0.718,67,4101,0.539,6011.0,2375,8386.0,4,3,3
720580383,0,3,0,1,0,50.0,37,0.0,0.86,80,3637,0.868,1438.3,0,1438.3,4,2,3
720582558,0,0,0,1,0,44.0,34,0.0,0.74,87,5108,0.7490000000000001,2296.0,0,2296.0,1,3,3
720585183,2,1,0,1,0,50.0,35,0.14400000000000002,0.581,68,3659,0.568,12718.0,2136,14854.0,2,3,3
720589008,0,5,0,1,0,47.0,38,0.391,0.8859999999999999,83,4317,0.6779999999999999,2478.0,1594,4072.0,2,3,1
720590058,1,3,0,0,1,51.0,36,0.203,0.8079999999999999,47,2839,0.848,7046.0,1794,8840.0,3,3,3
720592533,3,3,0,1,1,41.0,31,0.044,0.467,44,2535,0.8079999999999999,18914.0,868,19782.0,2,3,3
720593583,0,5,0,2,0,39.0,32,0.21,0.765,90,5152,0.621,2807.0,747,3554.0,2,2,1
720595083,0,3,0,1,0,40.0,30,0.789,1.029,69,4530,0.595,342.0,1278,1620.0,3,2,4
720597108,0,4,0,2,1,48.0,36,0.215,1.0,54,8325,0.949,7805.0,2138,9943.0,1,3,5
720598308,4,0,0,0,1,47.0,37,0.033,0.4,35,1736,0.575,33390.0,1126,34516.0,6,2,3
720599658,1,3,0,1,0,49.0,36,0.0,0.63,75,5104,0.57,1438.3,0,1438.3,1,2,2
720600858,2,3,0,1,0,41.0,26,0.248,0.63,75,3695,0.542,4238.0,1395,5633.0,2,2,5
720603558,2,3,0,0,0,36.0,36,0.079,1.3119999999999998,74,2460,0.805,18732.0,1605,20337.0,1,2,3
720605808,0,3,0,0,1,53.0,36,0.0,0.214,17,799,0.672,1438.3,0,1438.3,3,2,2
720610008,4,2,0,1,1,59.0,50,0.051,0.15,23,1339,0.7190000000000001,14984.0,812,15796.0,4,5,1
720611058,4,3,0,0,0,40.0,27,0.0,0.621,47,1550,0.69,17018.0,0,17018.0,3,2,4
720612333,0,2,0,0,1,44.0,28,0.0,0.731,45,2697,0.772,1951.0,0,1951.0,2,2,6
720614658,2,1,0,2,0,40.0,25,0.0,0.583,95,3879,0.49,2978.0,0,2978.0,2,4,6
720615708,1,0,0,1,0,57.0,45,0.0,0.684,32,1232,0.8140000000000001,2601.0,0,2601.0,2,2,6
720616908,4,0,0,0,0,54.0,36,0.0,1.094,67,3918,0.452,34516.0,0,34516.0,2,1,5
720618033,1,2,0,1,0,43.0,36,0.0,0.8,90,14829,0.638,9633.0,0,9633.0,2,3,1
720620058,3,1,0,1,0,41.0,36,0.076,0.7240000000000001,50,1959,0.807,21378.0,1746,23124.0,2,3,4
720621408,0,0,0,1,0,38.0,36,0.0,0.7859999999999999,100,14326,0.7240000000000001,7825.0,0,7825.0,2,3,2
720626058,3,3,0,0,0,37.0,24,0.027000000000000003,0.5760000000000001,52,1768,0.6809999999999999,33582.0,934,34516.0,4,4,4
720633558,0,3,0,2,0,37.0,24,0.267,0.6559999999999999,101,14786,0.743,2732.0,995,3727.0,4,3,3
720634683,0,2,0,1,1,48.0,37,0.0,0.452,45,2456,0.737,2220.0,0,2220.0,4,2,5
720635883,3,3,0,1,0,34.0,24,0.174,0.818,60,2902,0.688,7128.0,1500,8628.0,3,3,6
720637008,0,0,0,1,0,51.0,43,0.6709999999999999,0.733,52,3210,0.966,698.0,1426,2124.0,3,2,6
720638283,0,2,0,0,0,40.0,20,0.618,0.93,83,4568,0.644,1070.0,1731,2801.0,2,3,4
720639783,0,0,1,0,0,35.0,27,0.0,0.722,62,2562,0.682,34516.0,0,34516.0,2,3,4
720642633,1,3,0,0,0,43.0,24,0.26,0.667,65,3837,0.6990000000000001,4789.0,1686,6475.0,1,1,6
720644883,0,2,0,1,0,53.0,40,0.378,0.851,87,5104,0.73,3074.0,1867,4941.0,1,2,3
720648483,3,2,0,0,0,39.0,31,0.035,0.514,53,1821,0.62,31095.0,1115,32210.0,2,3,4
720650208,1,2,0,1,0,40.0,22,0.159,1.0,26,1561,0.996,10583.0,2005,12588.0,3,3,3
720654183,3,3,0,1,1,45.0,35,0.056,0.438,46,2152,0.462,22235.0,1307,23542.0,3,3,2
720655833,0,1,0,1,1,48.0,30,0.0,0.8059999999999999,56,4955,1.058,2913.0,0,2913.0,2,3,2
720656883,0,3,0,0,0,50.0,40,0.271,0.6829999999999999,69,4600,0.653,1347.0,501,1848.0,1,3,3
720659283,2,3,0,1,0,37.0,31,0.551,0.593,43,1910,0.67,1504.0,1847,3351.0,4,3,5
720660558,4,0,0,1,0,50.0,36,0.08800000000000001,0.7120000000000001,89,4770,0.988,21811.0,2100,23911.0,4,3,4
720662508,4,3,0,1,0,39.0,25,0.265,0.52,38,1972,1.356,4235.0,1529,5764.0,2,3,6
720666333,4,3,0,1,0,36.0,24,0.0,0.393,39,1897,0.75,24577.0,0,24577.0,2,3,6
720667383,0,1,0,1,0,39.0,32,0.7170000000000001,0.8,81,4684,0.695,873.0,2213,3086.0,1,3,5
720668358,1,0,0,0,0,59.0,46,0.605,0.565,36,1776,0.7759999999999999,651.0,997,1648.0,3,3,3
720670458,1,3,0,0,0,52.0,45,0.449,0.871,58,3496,0.894,1916.0,1560,3476.0,3,1,3
720673008,0,3,0,2,0,49.0,38,0.4920000000000001,0.516,47,1771,0.5479999999999999,840.0,812,1652.0,4,3,3
720674133,1,0,0,1,0,36.0,16,0.5429999999999999,0.655,48,1672,0.79,1708.0,2027,3735.0,2,3,5
720676158,0,0,0,0,0,34.0,21,0.221,0.7120000000000001,89,5223,0.919,7011.0,1994,9005.0,2,3,6
720677733,3,3,1,1,0,40.0,36,0.029,0.7,68,2579,1.345,33514.0,1002,34516.0,0,3,6
720680058,0,4,0,1,0,47.0,36,0.428,0.423,37,1145,0.664,2225.0,1663,3888.0,3,1,6
720682308,0,0,0,0,0,59.0,46,0.165,0.596,83,4770,0.782,4510.0,892,5402.0,4,1,5
720683958,3,0,2,2,0,41.0,36,0.0,0.763,67,4077,0.742,34516.0,0,34516.0,2,2,6
720686583,4,1,0,2,0,46.0,37,0.0,0.431,73,4487,0.531,6457.0,0,6457.0,4,3,5
720688158,0,1,0,0,0,37.0,25,0.0,0.659,68,2751,0.741,2282.0,0,2282.0,4,2,3
720689583,1,1,0,1,0,50.0,40,0.519,0.517,91,5657,0.769,1620.0,1747,3367.0,3,3,1
720690933,2,0,0,1,0,52.0,39,0.6,0.718,67,4279,0.809,1057.0,1584,2641.0,3,1,5
720693033,2,3,0,1,1,33.0,36,0.019,0.429,10,741,0.447,8757.0,168,8925.0,4,3,1
720695583,0,3,0,0,0,65.0,53,0.166,0.75,70,3432,0.648,8988.0,1787,10775.0,3,2,6
720696558,3,3,0,0,0,44.0,31,0.038,0.7709999999999999,85,4485,0.6,33205.0,1311,34516.0,4,2,5
720697908,1,1,0,1,0,35.0,21,0.621,0.526,58,1673,0.6809999999999999,1124.0,1843,2967.0,1,3,3
720698883,3,1,0,0,1,51.0,38,0.0,0.718,67,5524,1.054,28605.0,0,28605.0,3,3,2
720700008,0,1,0,0,0,50.0,36,0.495,0.7609999999999999,81,4686,0.625,2279.0,2238,4517.0,3,1,1
720706008,1,4,0,0,0,30.0,16,0.436,0.605,69,2679,0.664,2556.0,1977,4533.0,5,3,5
720707283,3,3,0,1,0,48.0,36,0.16399999999999998,0.75,42,1777,0.8690000000000001,4422.0,866,5288.0,0,3,5
720708183,1,0,1,2,0,53.0,36,0.081,0.456,83,4758,0.725,14006.0,1242,15248.0,1,1,5
720711483,0,1,0,1,1,56.0,42,0.685,0.731,45,2608,0.8540000000000001,1157.0,2517,3674.0,3,2,5
720712533,3,3,2,1,0,51.0,36,0.022,0.5710000000000001,88,7499,0.716,33755.0,761,34516.0,3,1,2
720714933,0,3,0,1,0,62.0,49,0.8009999999999999,0.923,25,1323,0.625,626.0,2517,3143.0,2,2,4
720717108,0,0,0,0,0,64.0,51,0.471,0.6859999999999999,59,3647,0.972,1361.0,1210,2571.0,1,3,6
720718908,4,0,0,0,0,46.0,36,0.073,1.05,41,1958,0.6409999999999999,25016.0,1961,26977.0,3,1,5
720719883,0,3,0,0,1,54.0,41,0.0,0.618,55,2535,0.8059999999999999,1874.0,0,1874.0,3,3,3
720724008,3,3,0,0,0,43.0,36,0.175,0.675,67,3717,0.718,11074.0,2356,13430.0,4,1,4
720725058,0,3,0,0,1,51.0,37,0.0,0.65,33,1375,0.45,7176.0,0,7176.0,4,3,1
720725883,0,2,0,0,0,34.0,20,0.5539999999999999,0.659,68,4177,0.7040000000000001,1212.0,1503,2715.0,3,2,5
720728133,1,0,0,0,0,44.0,33,0.0,0.919,71,4180,0.8490000000000001,1714.0,0,1714.0,3,3,4
720729108,0,3,0,0,0,32.0,17,0.243,0.7759999999999999,87,5373,0.84,3365.0,1080,4445.0,1,2,1
720730683,0,3,0,1,0,51.0,36,0.042,0.615,84,4997,0.8370000000000001,16682.0,730,17412.0,3,3,5
720731808,0,3,0,0,1,52.0,38,0.0,0.6559999999999999,53,3068,0.912,2437.0,0,2437.0,4,3,2
720734583,0,4,0,1,0,44.0,32,0.615,0.745,82,5039,0.894,979.0,1561,2540.0,3,3,1
720735408,1,5,0,1,0,44.0,30,0.26,0.73,109,8514,0.706,4686.0,1643,6329.0,1,3,1
720736608,2,3,0,1,0,42.0,36,0.34700000000000003,0.878,92,14109,0.795,4099.0,2181,6280.0,1,2,2
720739083,0,4,0,1,1,36.0,25,0.0,0.703,63,2716,0.865,1691.0,0,1691.0,3,2,5
720742083,0,3,0,1,1,48.0,36,0.885,0.394,46,2431,0.816,315.0,2425,2740.0,3,3,4
720746208,3,3,0,1,0,52.0,43,0.772,0.435,33,1356,0.378,612.0,2077,2689.0,1,1,6
720747633,1,3,0,1,0,32.0,36,0.163,0.371,48,1931,0.8440000000000001,7527.0,1471,8998.0,4,2,3
720748608,1,3,0,2,1,44.0,32,0.0,0.737,66,7672,0.843,3575.0,0,3575.0,2,2,1
720753183,1,4,0,1,0,48.0,36,0.212,0.8540000000000001,76,4247,1.004,7582.0,2035,9617.0,2,3,4
720755658,0,5,0,1,0,42.0,32,0.0,0.75,70,4172,0.745,1592.0,0,1592.0,0,6,6
720756708,0,3,0,1,0,52.0,41,0.591,1.143,30,1878,1.321,1073.0,1549,2622.0,2,3,6
720758808,2,2,0,0,1,38.0,18,0.0,0.929,54,1995,0.5660000000000001,16317.0,0,16317.0,5,1,5
720761208,4,2,0,0,1,59.0,47,0.075,0.64,41,2496,0.7979999999999999,4432.0,357,4789.0,2,4,2
720766908,0,0,0,0,1,40.0,28,0.0,0.321,37,2814,0.6940000000000001,3021.0,0,3021.0,2,2,2
720768258,0,3,0,0,0,52.0,34,0.7170000000000001,0.737,66,4724,0.503,849.0,2147,2996.0,1,2,5
720769533,1,3,0,0,0,65.0,36,0.474,1.172,63,4427,0.713,756.3,682,1438.3,1,0,4
720770883,0,3,0,0,0,65.0,56,0.0,0.564,61,2249,0.76,1438.3,0,1438.3,3,3,5
720771933,1,4,0,1,0,49.0,36,0.0,0.568,69,4434,0.8290000000000001,1994.0,0,1994.0,1,2,5
720774183,0,1,0,2,0,40.0,30,0.76,0.6829999999999999,69,4300,0.618,620.0,1959,2579.0,1,2,6
720776508,1,5,0,0,0,44.0,25,0.0,0.857,65,4248,1.224,4210.0,0,4210.0,2,3,4
720777558,0,3,0,0,0,46.0,38,0.6409999999999999,0.795,79,4519,0.732,958.0,1713,2671.0,2,2,6
720778458,2,3,0,1,0,49.0,36,0.207,0.565,97,4960,0.684,5909.0,1542,7451.0,3,3,6
720779733,4,0,0,1,0,56.0,36,0.224,0.581,49,1747,0.685,4686.0,1355,6041.0,2,2,3
720781158,1,0,0,2,0,44.0,27,0.222,0.396,74,3829,0.4970000000000001,4365.0,1243,5608.0,3,2,4
720782658,2,3,0,1,0,42.0,36,0.487,0.905,80,5079,0.733,1842.0,1749,3591.0,3,2,4
720783558,0,3,0,1,0,58.0,48,0.223,0.5529999999999999,73,4937,0.524,7710.0,2216,9926.0,1,3,2
720784833,0,3,0,0,1,48.0,36,0.763,0.303,43,1884,0.4,387.0,1243,1630.0,1,3,3
720786033,3,2,0,0,0,55.0,42,0.113,0.9,38,2489,0.958,9490.0,1206,10696.0,4,2,5
720788883,0,0,0,1,0,58.0,36,0.591,0.662,118,15886,0.98,1527.0,2209,3736.0,3,2,1
720789933,0,3,0,1,0,46.0,32,0.117,0.64,82,5027,0.708,5118.0,680,5798.0,1,1,2
720795858,2,3,0,0,0,44.0,25,0.0,0.636,72,3456,0.985,10534.0,0,10534.0,2,3,3
720799608,1,3,0,1,0,57.0,49,0.509,0.391,32,1621,0.491,1657.0,1720,3377.0,2,1,5
720801033,0,1,0,1,0,51.0,36,0.277,0.421,27,1347,0.37,6578.0,2517,9095.0,3,2,3
720802833,0,1,0,0,0,26.0,13,0.498,0.5,63,2692,0.501,1206.0,1198,2404.0,3,2,3
720807183,3,3,0,0,0,55.0,36,0.061,0.8,63,3281,0.721,14110.0,916,15026.0,1,2,3
720809358,1,2,0,1,0,39.0,32,0.475,0.782,98,7776,0.8540000000000001,2557.0,2317,4874.0,3,1,1
720810783,0,3,0,1,1,54.0,44,0.448,0.72,43,2310,0.7909999999999999,2089.0,1692,3781.0,3,3,2
720812433,4,2,0,1,0,54.0,46,0.0,1.056,37,1693,0.696,28465.0,0,28465.0,2,1,6
720814233,3,1,0,1,0,45.0,34,0.054000000000000006,0.462,38,1485,0.484,22278.0,1261,23539.0,3,3,4
720815208,4,1,0,0,1,52.0,39,0.006,0.306,47,2395,0.556,34300.0,216,34516.0,3,3,5
720817533,4,0,0,1,0,54.0,40,0.105,0.7170000000000001,91,15559,0.986,10822.0,1264,12086.0,2,1,4
720818658,0,0,0,1,0,50.0,38,0.0,0.72,86,4594,0.679,1438.3,0,1438.3,3,3,3
720819858,0,4,0,0,0,47.0,27,0.285,0.754,100,8210,0.618,6320.0,2517,8837.0,2,2,1
720823458,0,3,0,1,0,59.0,46,0.365,0.889,85,4658,0.797,3311.0,1907,5218.0,2,6,2
720824883,0,3,0,0,1,48.0,40,0.774,0.471,50,2483,0.7390000000000001,734.0,2517,3251.0,2,1,3
720827133,0,5,0,0,1,43.0,30,0.07400000000000001,0.6,64,8132,0.889,5798.0,463,6261.0,2,2,1
720831783,0,1,0,1,0,50.0,36,0.396,0.5579999999999999,81,4708,0.6609999999999999,1354.0,888,2242.0,1,2,3
720835308,0,0,0,1,0,49.0,34,0.0,0.636,72,4389,0.7020000000000001,3017.0,0,3017.0,3,1,6
720836808,3,1,0,0,0,35.0,28,0.1,1.125,68,2260,1.023,10374.0,1147,11521.0,2,2,4
720837708,0,2,0,1,0,42.0,28,0.46,0.679,94,5103,0.493,2954.0,2517,5471.0,3,2,1
720840108,0,0,0,1,0,44.0,24,0.238,0.875,60,3753,0.5589999999999999,6734.0,2103,8837.0,0,3,5
